path,label
C:\Users\Administrateur\Documents\P2M\dataset\dar\maycem\dar-maycem-7.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\entikhabet\eya\entikhabet-eya-23.jpg,entikhabet
C:\Users\Administrateur\Documents\P2M\dataset\centre\emna\centre-emna-10.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\esm\yasmine\esm-yasmine-19.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\dance\maycem\dance-maycem-21.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\jadda\yasmine\jadda-yasmine-24.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\esm\emna\esm-emna-11.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\esm\maycem\esm-maycem-9.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\baladiya\maycem\baladiya-maycem-4.jpg,baladiya
C:\Users\Administrateur\Documents\P2M\dataset\handicap\eya\handicap-eya-2.jpg,handicap
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\emna\sponsor-emna-12.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\armée\maycem\armée-maycem-28.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\directeur\yasmine\directeur-yasmine-35.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\mayecm\sponsor-mayecm-22.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\jadda\maycem\jadda-maycem-31.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\taxi\emna\taxi-emna-1.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\objectif\maycem\objectif-maycem-13.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\faux\emna\faux-emna-1.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\mayecm\sponsor-mayecm-34.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\faux\emna\faux-emna-4.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\objectif\maycem\objectif-maycem-10.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\septembre\eya\septembre-eya-15.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\directeur\maycem\directeur-maycem-2.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\help\eya\help-eya-3.jpg,help
C:\Users\Administrateur\Documents\P2M\dataset\armée\emna\armée-emna-1.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\directeur\maycem\directeur-maycem-1.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\université\yasmine\université-yasmine-9.jpg,université
C:\Users\Administrateur\Documents\P2M\dataset\centre\eya\centre-eya-16.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\handicap\emna\handicap-emna-12.jpg,handicap
C:\Users\Administrateur\Documents\P2M\dataset\psychologie\maycem\psychologie-maycem-15.jpg,psychologie
C:\Users\Administrateur\Documents\P2M\dataset\entendant\maycem\entendant-maycem-21.jpg,entendant
C:\Users\Administrateur\Documents\P2M\dataset\taxi\emna\taxi-emna-10.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\yasmine\sponsor-yasmine-20.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\yasmine\sponsor-yasmine-15.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\jadda\maycem\jadda-maycem-43.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\baladiya\eya\baladiya-eya-27.jpg,baladiya
C:\Users\Administrateur\Documents\P2M\dataset\faux\maycem\faux-maycem-3.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\objectif\emna\objectif-emna-11.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\dar\eya\dar-eya-17.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\maman\maycem\maman-maycem-18.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\handicap\emna\handicap-emna-1.jpg,handicap
C:\Users\Administrateur\Documents\P2M\dataset\université\emna\université-emna-3.jpg,université
C:\Users\Administrateur\Documents\P2M\dataset\armée\yasmine\armée-yasmine-16.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\objectif\eya\objectif-eya-3.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\objectif\emna\objectif-emna-1.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\armée\emna\armée-emna-9.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\dance\maycem\dance-maycem-13.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\armée\emna\armée-emna-18.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\travailler\eya\travailler-eya-18.jpg,travailler
C:\Users\Administrateur\Documents\P2M\dataset\handicap\eya\handicap-eya-27.jpg,handicap
C:\Users\Administrateur\Documents\P2M\dataset\jadda\emna\jadda-emna-7.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\officiel\emna\officiel-emna-26.jpg,officiel
C:\Users\Administrateur\Documents\P2M\dataset\faux\emna\faux-emna-14.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\maman\yasmine\maman-yasmine-6.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\esm\maycem\esm-maycem-32.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\faux\yasmine\faux-yasmine-3.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\help\maycem\help-maycem-24.jpg,help
C:\Users\Administrateur\Documents\P2M\dataset\help\emna\help-emna-23.jpg,help
C:\Users\Administrateur\Documents\P2M\dataset\sœur\yasmine\sœur-yasmine-30.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\centre\maycem\centre-maycem-20.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\emna\sponsor-emna-7.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\maman\maycem\maman-maycem-36.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\jadda\maycem\jadda-maycem-9.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\psychologie\eya\psychologie-eya-8.jpg,psychologie
C:\Users\Administrateur\Documents\P2M\dataset\dar\emna\dar-emna-12.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\directeur\emna\directeur-emna-30.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\centre\maycem\centre-maycem-5.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\dance\maycem\dance-maycem-9.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\dar\maycem\dar-maycem-12.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\kahwa\emna\kahwa-emna-23.jpg,kahwa
C:\Users\Administrateur\Documents\P2M\dataset\sœur\yasmine\sœur-yasmine-25.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\kahwa\maycem\kahwa-maycem-27.jpg,kahwa
C:\Users\Administrateur\Documents\P2M\dataset\dar\maycem\dar-maycem-6.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\handicap\eya\handicap-eya-3.jpg,handicap
C:\Users\Administrateur\Documents\P2M\dataset\jadda\maycem\jadda-maycem-2.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\dar\emna\dar-emna-28.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\maman\maycem\maman-maycem-19.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\dance\emna\dance-emna-2.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\labes\emna\labes-emna-22.jpg,labes
C:\Users\Administrateur\Documents\P2M\dataset\travailler\eya\travailler-eya-23.jpg,travailler
C:\Users\Administrateur\Documents\P2M\dataset\labes\emna\labes-emna-1.jpg,labes
C:\Users\Administrateur\Documents\P2M\dataset\université\yasmine\université-yasmine-13.jpg,université
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\yasmine\sponsor-yasmine-16.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\dance\emna\dance-emna-32.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\dar\emna\dar-emna-9.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\dar\maycem\dar-maycem-14.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\dar\maycem\dar-maycem-29.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\kahwa\maycem\kahwa-maycem-22.jpg,kahwa
C:\Users\Administrateur\Documents\P2M\dataset\carta\maycem\carta-maycem-17.jpg,carta
C:\Users\Administrateur\Documents\P2M\dataset\taxi\maycem\taxi-maycem-3.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\baladiya\emna\baladiya-emna-14.jpg,baladiya
C:\Users\Administrateur\Documents\P2M\dataset\carta\maycem\carta-maycem-19.jpg,carta
C:\Users\Administrateur\Documents\P2M\dataset\help\emna\help-emna-27.jpg,help
C:\Users\Administrateur\Documents\P2M\dataset\dance\maycem\dance-maycem-33.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\sœur\emna\sœur-emna-13.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\dance\emna\dance-emna-39.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\taxi\yasmine\taxi-yasmine-17.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\dar\eya\dar-eya-1.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\psychologie\maycem\psychologie-maycem-24.jpg,psychologie
C:\Users\Administrateur\Documents\P2M\dataset\objectif\eya\objectif-eya-14.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\faux\yasmine\faux-yasmine-12.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\directeur\maycem\directeur-maycem-17.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\entendant\maycem\entendant-maycem-27.jpg,entendant
C:\Users\Administrateur\Documents\P2M\dataset\armée\emna\armée-emna-17.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\objectif\maycem\objectif-maycem-32.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\jadda\emna\jadda-emna-28.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\objectif\emna\objectif-emna-10.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\help\emna\help-emna-15.jpg,help
C:\Users\Administrateur\Documents\P2M\dataset\help\emna\help-emna-16.jpg,help
C:\Users\Administrateur\Documents\P2M\dataset\directeur\yasmine\directeur-yasmine-36.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\yasmine\sponsor-yasmine-27.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\septembre\eya\septembre-eya-21.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\septembre\emna\septembre-emna-24.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\psychologie\eya\psychologie-eya-20.jpg,psychologie
C:\Users\Administrateur\Documents\P2M\dataset\kahwa\yasmine\kahwa-yasmine-17.jpg,kahwa
C:\Users\Administrateur\Documents\P2M\dataset\officiel\emna\officiel-emna-19.jpg,officiel
C:\Users\Administrateur\Documents\P2M\dataset\université\emna\université-emna-28.jpg,université
C:\Users\Administrateur\Documents\P2M\dataset\travailler\emna\travailler-emna-6.jpg,travailler
C:\Users\Administrateur\Documents\P2M\dataset\septembre\emna\septembre-emna-9.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\faux\emna\faux-emna-27.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\sœur\emna\sœur-emna-24.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\septembre\emna\septembre-emna-18.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\centre\emna\centre-emna-28.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\esm\emna\esm-emna-21.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\help\maycem\help-maycem-30.jpg,help
C:\Users\Administrateur\Documents\P2M\dataset\entendant\eya\entendant-eya-26.jpg,entendant
C:\Users\Administrateur\Documents\P2M\dataset\septembre\maycem\septembre-maycem-5.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\centre\maycem\centre-maycem-3.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\taxi\maycem\taxi-maycem-15.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\esm\yasmine\esm-yasmine-21.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\faux\maycem\faux-maycem-21.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\taxi\emna\taxi-emna-12.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\mayecm\sponsor-mayecm-29.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\esm\maycem\esm-maycem-13.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\dar\maycem\dar-maycem-3.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\help\eya\help-eya-14.jpg,help
C:\Users\Administrateur\Documents\P2M\dataset\esm\maycem\esm-maycem-12.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\baladiya\maycem\baladiya-maycem-1.jpg,baladiya
C:\Users\Administrateur\Documents\P2M\dataset\centre\eya\centre-eya-3.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\faux\emna\faux-emna-15.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\officiel\emna\officiel-emna-17.jpg,officiel
C:\Users\Administrateur\Documents\P2M\dataset\objectif\emna\objectif-emna-17.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\directeur\yasmine\directeur-yasmine-34.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\esm\yasmine\esm-yasmine-23.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\psychologie\emna\psychologie-emna-20.jpg,psychologie
C:\Users\Administrateur\Documents\P2M\dataset\faux\maycem\faux-maycem-13.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\handicap\emna\handicap-emna-3.jpg,handicap
C:\Users\Administrateur\Documents\P2M\dataset\directeur\yasmine\directeur-yasmine-20.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\help\maycem\help-maycem-15.jpg,help
C:\Users\Administrateur\Documents\P2M\dataset\directeur\yasmine\directeur-yasmine-6.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\armée\emna\armée-emna-27.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\armée\maycem\armée-maycem-15.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\esm\yasmine\esm-yasmine-8.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\baladiya\maycem\baladiya-maycem-20.jpg,baladiya
C:\Users\Administrateur\Documents\P2M\dataset\objectif\eya\objectif-eya-7.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\help\maycem\help-maycem-22.jpg,help
C:\Users\Administrateur\Documents\P2M\dataset\baladiya\eya\baladiya-eya-26.jpg,baladiya
C:\Users\Administrateur\Documents\P2M\dataset\objectif\emna\objectif-emna-16.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\baladiya\maycem\baladiya-maycem-9.jpg,baladiya
C:\Users\Administrateur\Documents\P2M\dataset\objectif\eya\objectif-eya-26.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\armée\maycem\armée-maycem-24.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\kahwa\emna\kahwa-emna-18.jpg,kahwa
C:\Users\Administrateur\Documents\P2M\dataset\entikhabet\maycem\entikhabet-maycem-15.jpg,entikhabet
C:\Users\Administrateur\Documents\P2M\dataset\entendant\eya\entendant-eya-1.jpg,entendant
C:\Users\Administrateur\Documents\P2M\dataset\carta\emna\carta-emna-22.jpg,carta
C:\Users\Administrateur\Documents\P2M\dataset\centre\emna\centre-emna-6.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\emna\sponsor-emna-30.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\jadda\maycem\jadda-maycem-5.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\septembre\eya\septembre-eya-5.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\armée\maycem\armée-maycem-13.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\entendant\maycem\entendant-maycem-11.jpg,entendant
C:\Users\Administrateur\Documents\P2M\dataset\taxi\emna\taxi-emna-5.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\handicap\emna\handicap-emna-18.jpg,handicap
C:\Users\Administrateur\Documents\P2M\dataset\armée\emna\armée-emna-4.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\taxi\maycem\taxi-maycem-29.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\dar\emna\dar-emna-21.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\centre\maycem\centre-maycem-6.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\armée\maycem\armée-maycem-17.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\armée\maycem\armée-maycem-14.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\jadda\emna\jadda-emna-11.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\yasmine\sponsor-yasmine-3.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\université\yasmine\université-yasmine-29.jpg,université
C:\Users\Administrateur\Documents\P2M\dataset\esm\emna\esm-emna-25.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\faux\maycem\faux-maycem-18.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\entikhabet\emna\entikhabet-emna-21.jpg,entikhabet
C:\Users\Administrateur\Documents\P2M\dataset\esm\maycem\esm-maycem-33.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\carta\emna\carta-emna-16.jpg,carta
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\emna\sponsor-emna-23.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\carta\emna\carta-emna-15.jpg,carta
C:\Users\Administrateur\Documents\P2M\dataset\université\yasmine\université-yasmine-5.jpg,université
C:\Users\Administrateur\Documents\P2M\dataset\sœur\emna\sœur-emna-21.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\maman\yasmine\maman-yasmine-7.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\faux\emna\faux-emna-28.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\officiel\maycem\officiel-maycem-5.jpg,officiel
C:\Users\Administrateur\Documents\P2M\dataset\sœur\maycem\sœur-maycem-1.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\sœur\maycem\sœur-maycem-4.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\carta\maycem\carta-maycem-30.jpg,carta
C:\Users\Administrateur\Documents\P2M\dataset\maman\maycem\maman-maycem-10.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\dar\eya\dar-eya-8.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\objectif\maycem\objectif-maycem-16.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\esm\yasmine\esm-yasmine-28.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\entikhabet\emna\entikhabet-emna-17.jpg,entikhabet
C:\Users\Administrateur\Documents\P2M\dataset\jadda\yasmine\jadda-yasmine-33.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\psychologie\emna\psychologie-emna-28.jpg,psychologie
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\mayecm\sponsor-mayecm-9.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\objectif\maycem\objectif-maycem-5.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\help\maycem\help-maycem-19.jpg,help
C:\Users\Administrateur\Documents\P2M\dataset\kahwa\maycem\kahwa-maycem-23.jpg,kahwa
C:\Users\Administrateur\Documents\P2M\dataset\labes\emna\labes-emna-13.jpg,labes
C:\Users\Administrateur\Documents\P2M\dataset\faux\emna\faux-emna-10.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\entendant\emna\entendant-emna-15.jpg,entendant
C:\Users\Administrateur\Documents\P2M\dataset\jadda\maycem\jadda-maycem-18.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\help\maycem\help-maycem-16.jpg,help
C:\Users\Administrateur\Documents\P2M\dataset\directeur\emna\directeur-emna-27.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\esm\maycem\esm-maycem-2.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\entendant\emna\entendant-emna-28.jpg,entendant
C:\Users\Administrateur\Documents\P2M\dataset\entendant\eya\entendant-eya-4.jpg,entendant
C:\Users\Administrateur\Documents\P2M\dataset\dance\emna\dance-emna-8.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\help\maycem\help-maycem-11.jpg,help
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\yasmine\sponsor-yasmine-14.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\dar\emna\dar-emna-27.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\dar\maycem\dar-maycem-28.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\labes\eya\labes-eya-4.jpg,labes
C:\Users\Administrateur\Documents\P2M\dataset\kahwa\emna\kahwa-emna-28.jpg,kahwa
C:\Users\Administrateur\Documents\P2M\dataset\esm\yasmine\esm-yasmine-30.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\armée\yasmine\armée-yasmine-3.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\directeur\maycem\directeur-maycem-5.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\taxi\yasmine\taxi-yasmine-10.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\septembre\emna\septembre-emna-3.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\esm\yasmine\esm-yasmine-17.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\objectif\emna\objectif-emna-30.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\carta\maycem\carta-maycem-31.jpg,carta
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\yasmine\sponsor-yasmine-1.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\armée\maycem\armée-maycem-11.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\armée\maycem\armée-maycem-10.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\centre\eya\centre-eya-4.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\labes\emna\labes-emna-11.jpg,labes
C:\Users\Administrateur\Documents\P2M\dataset\centre\emna\centre-emna-18.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\jadda\yasmine\jadda-yasmine-35.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\carta\maycem\carta-maycem-23.jpg,carta
C:\Users\Administrateur\Documents\P2M\dataset\esm\emna\esm-emna-19.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\baladiya\eya\baladiya-eya-8.jpg,baladiya
C:\Users\Administrateur\Documents\P2M\dataset\kahwa\emna\kahwa-emna-10.jpg,kahwa
C:\Users\Administrateur\Documents\P2M\dataset\psychologie\emna\psychologie-emna-27.jpg,psychologie
C:\Users\Administrateur\Documents\P2M\dataset\psychologie\eya\psychologie-eya-12.jpg,psychologie
C:\Users\Administrateur\Documents\P2M\dataset\centre\maycem\centre-maycem-28.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\maman\maycem\maman-maycem-28.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\jadda\yasmine\jadda-yasmine-25.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\sœur\emna\sœur-emna-29.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\kahwa\yasmine\kahwa-yasmine-13.jpg,kahwa
C:\Users\Administrateur\Documents\P2M\dataset\entendant\maycem\entendant-maycem-13.jpg,entendant
C:\Users\Administrateur\Documents\P2M\dataset\kahwa\emna\kahwa-emna-11.jpg,kahwa
C:\Users\Administrateur\Documents\P2M\dataset\labes\emna\labes-emna-3.jpg,labes
C:\Users\Administrateur\Documents\P2M\dataset\dance\maycem\dance-maycem-23.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\kahwa\emna\kahwa-emna-9.jpg,kahwa
C:\Users\Administrateur\Documents\P2M\dataset\psychologie\eya\psychologie-eya-35.jpg,psychologie
C:\Users\Administrateur\Documents\P2M\dataset\entendant\maycem\entendant-maycem-22.jpg,entendant
C:\Users\Administrateur\Documents\P2M\dataset\sœur\yasmine\sœur-yasmine-3.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\armée\yasmine\armée-yasmine-5.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\université\emna\université-emna-1.jpg,université
C:\Users\Administrateur\Documents\P2M\dataset\jadda\yasmine\jadda-yasmine-40.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\psychologie\maycem\psychologie-maycem-7.jpg,psychologie
C:\Users\Administrateur\Documents\P2M\dataset\jadda\yasmine\jadda-yasmine-7.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\travailler\emna\travailler-emna-5.jpg,travailler
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\yasmine\sponsor-yasmine-7.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\jadda\yasmine\jadda-yasmine-17.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\kahwa\yasmine\kahwa-yasmine-29.jpg,kahwa
C:\Users\Administrateur\Documents\P2M\dataset\jadda\maycem\jadda-maycem-8.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\septembre\maycem\septembre-maycem-23.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\officiel\maycem\officiel-maycem-30.jpg,officiel
C:\Users\Administrateur\Documents\P2M\dataset\baladiya\eya\baladiya-eya-18.jpg,baladiya
C:\Users\Administrateur\Documents\P2M\dataset\labes\eya\labes-eya-27.jpg,labes
C:\Users\Administrateur\Documents\P2M\dataset\psychologie\eya\psychologie-eya-9.jpg,psychologie
C:\Users\Administrateur\Documents\P2M\dataset\travailler\eya\travailler-eya-4.jpg,travailler
C:\Users\Administrateur\Documents\P2M\dataset\centre\eya\centre-eya-28.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\directeur\emna\directeur-emna-2.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\esm\yasmine\esm-yasmine-35.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\faux\maycem\faux-maycem-5.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\kahwa\emna\kahwa-emna-16.jpg,kahwa
C:\Users\Administrateur\Documents\P2M\dataset\objectif\eya\objectif-eya-29.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\septembre\eya\septembre-eya-17.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\sœur\emna\sœur-emna-38.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\septembre\maycem\septembre-maycem-4.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\armée\emna\armée-emna-29.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\université\maycem\université-maycem-2.jpg,université
C:\Users\Administrateur\Documents\P2M\dataset\objectif\eya\objectif-eya-23.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\dar\emna\dar-emna-1.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\centre\maycem\centre-maycem-34.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\centre\emna\centre-emna-13.jpg,centre
